	ao_ad	ao_adex	ao_adn	ao_ate	ao_cc	ao_dd	ao_ddc	ao_ddi	ao_ddin	ao_ddn	ao_ddnn	ao_lst	ao_nni	ao_nnin	ao_od	ao_odi	ao_odin	ao_odn	ao_odnn	ao_odt	ao_oth	ao_slr	ba_cn	fp_yr	ricf_oid
737	2,000,000.00	5,283.45	0.00	915,293.45	902,810.00	2,000,000.00	0.00	2,000,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,200.00	宁波市人民教育基金会	2016	1167
738	279,600.00	8,863.16	0.00	243,006.66	216,592.00	279,600.00	24,600.00	255,000.00	0.00	0.00	0.00	2,699,877.59	null	null	0.00	0.00	0.00	0.00	0.00	0.00	5,071.50	12,480.00	宁波协合预防肿瘤基金会	2016	1161
739	765,190.80	0.00	775,000.00	1,387,658.60	1,248,202.13	765,190.80	0.00	0.00	0.00	775,000.00	0.00	2,037,386.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,447.15	137,009.32	浙江省锦麟公益基金会	2016	3751
740	161,624,702.00	619,046.73	0.00	215,852,010.85	213,848,846.80	161,624,702.00	0.00	161,624,702.00	0.00	0.00	0.00	66,632,442.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,384,117.32	宁夏回族自治区燕宝慈善基金会	2016	1147
741	6,512,000.00	125,452.47	0.00	6,613,195.43	6,401,400.00	6,512,000.00	0.00	6,512,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	908.16	85,434.80	重庆市武隆县扶贫基金会	2016	3092
742	1,301,000.00	30,359.00	0.00	542,709.00	509,550.00	1,301,000.00	671,000.00	630,000.00	0.00	0.00	0.00	5,834,058.59	null	null	0.00	0.00	0.00	0.00	0.00	0.00	2,800.00	0.00	北华大学教育基金会	2016	744
743	101,000.00	5.00	0.00	144,005.00	141,000.00	101,000.00	101,000.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	3,000.00	0.00	黑龙江省黑河市公安民警救助基金会	2016	4180
744	0.00	0.00	1,353,930.00	0.00	0.00	0.00	0.00	0.00	0.00	1,353,930.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	陕西省西安华侨慈善基金会	2016	3210
745	100,000.00	66,346.18	0.00	654,553.53	588,207.35	100,000.00	100,000.00	0.00	0.00	0.00	0.00	4,565,379.27	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	天津桃李源文化基金会	2016	1109
746	6,446,308.68	7,905.14	0.00	5,353,105.14	5,329,600.00	5,335,652.68	274,552.68	5,061,100.00	0.00	0.00	0.00	7,293,465.96	null	null	1,110,656.00	1,110,656.00	0.00	0.00	0.00	0.00	null	15,600.00	天津外国语大学教育发展基金会	2016	1060
747	8,774,210.00	292,524.28	25,386,918.78	38,041,068.60	37,654,047.50	11,333,420.00	0.00	11,333,420.00	25,386,918.78	25,386,918.78	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	7,646.52	86,850.30	甘肃省残疾人福利基金会	2016	2704
748	0.00	7,579.00	4,400,000.00	7,579.00	0.00	0.00	0.00	0.00	4,400,000.00	4,400,000.00	0.00	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	贵州省银杉教育发展基金会	2016	5487
749	2,350,499.30	0.00	0.00	1,000,677.12	911,507.60	2,322,339.30	211,000.00	2,111,339.30	0.00	0.00	0.00	122,077.74	null	null	28,160.00	0.00	0.00	28,160.00	0.00	0.00	null	89,169.52	贵州文化薪火乡村发展基金会	2016	2958
750	1,500,000.00	10,299.92	0.00	1,826,711.06	1,702,788.00	1,500,000.00	0.00	1,500,000.00	0.00	0.00	0.00	18,341,767.15	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113,623.14	民福社会福利基金会	2016	1867
751	124,000.00	0.00	0.00	172,000.00	170,000.00	124,000.00	0.00	124,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	2,000.00	0.00	温州市龙湾区人民教育基金会	2016	2497
752	900,000.00	9,468.08	0.00	704,968.08	641,500.00	900,000.00	0.00	900,000.00	0.00	0.00	0.00	5,706,995.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	54,000.00	伊金霍洛旗扶贫基金会	2016	375
753	221,150,000.00	4,738,594.34	0.00	125,882,302.13	117,717,490.79	221,150,000.00	221,150,000.00	0.00	0.00	0.00	0.00	179,268,245.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	3,426,217.00	浙江敦和慈善基金会	2016	2234
754	39,557,960.00	508,161.42	0.00	32,721,329.33	32,445,837.60	39,557,960.00	31,200.00	39,526,760.00	0.00	0.00	0.00	27,661,907.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-232,669.69	0.00	新奥公益慈善基金会	2016	1733
755	0.00	17,750.20	0.00	2,226,061.20	2,168,311.00	0.00	0.00	0.00	0.00	0.00	0.00	17,978,190.17	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	null	40,000.00	浙江青田之家公益基金会	2016	2324
756	21,550.00	0.00	0.00	21,850.00	21,550.00	21,550.00	0.00	21,550.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	300.00	0.00	河北省佐助公益基金会	2016	5562
757	259,100.00	0.00	0.00	589,303.63	588,272.50	259,100.00	35,000.00	224,100.00	0.00	0.00	0.00	5,111,524.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,031.13	0.00	广西桂林医学院教育发展基金会	2016	3496
758	0.00	4,945.00	0.00	247,515.00	242,570.00	0.00	0.00	0.00	0.00	0.00	0.00	3,400,153.31	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	浙江省发展侨务事业基金会	2016	2263
759	10,289,494.00	12,288.00	0.00	761,799.55	720,275.00	10,289,494.00	10,289,494.00	0.00	0.00	0.00	0.00	154,384.95	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29,236.55	浙江安正慈善基金会	2016	2222
760	0.00	3,500.00	0.00	233,500.00	230,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,013,622.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	河南省中原文物保护基金会	2016	2093
761	0.00	19.95	0.00	19.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	浙江泰顺司前新农村发展基金会	2016	2244
762	49,886,887.41	558,830.19	105,683.93	17,938,387.18	15,379,556.99	49,114,871.63	4,221,940.67	44,892,930.96	105,683.93	105,683.93	0.00	61,249,347.56	0.00	0.00	772,015.78	771,174.64	0.00	841.14	0.00	0.00	2,000,000.00	0.00	北京科技大学教育发展基金会	2016	698
763	749,000.00	66,697.52	0.00	959,728.42	883,600.90	749,000.00	749,000.00	0.00	0.00	0.00	0.00	3,086,150.05	null	null	0.00	0.00	0.00	0.00	0.00	0.00	9,430.00	0.00	齐齐哈尔大学教育发展基金会	2016	3339
764	665,000.00	31,455.12	0.00	1,024,505.24	942,000.00	665,000.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	7,894.90	43,155.22	建德市老龄事业发展基金会	2016	1651
765	3,054,400.00	47,809.96	0.00	2,900,666.96	2,852,857.00	3,054,400.00	7,700.00	3,046,700.00	0.00	0.00	0.00	5,460,603.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	黑龙江省东北林业大学教育发展基金会	2016	3311
766	10,000.00	2,989.00	26,000.00	36,989.00	34,000.00	10,000.00	0.00	10,000.00	26,000.00	26,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	广西路特斯民办教育信息化发展基金会	2016	5009
767	3,000,000.00	112,528.63	0.00	2,714,446.90	2,502,912.76	3,000,000.00	0.00	3,000,000.00	0.00	0.00	0.00	1,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	99,005.51	河南省关心下一代基金会	2016	2101
768	11,218,779.66	546,670.25	10,987,591.80	28,438,217.88	26,587,178.45	11,218,779.66	64,979.66	11,153,800.00	10,987,591.80	10,987,591.80	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	744,603.66	559,765.52	福建省残疾人福利基金会	2016	2800
769	9,430,000.00	147,882.92	0.00	7,382,184.83	5,583,114.60	9,430,000.00	1,430,000.00	8,000,000.00	0.00	0.00	0.00	13,782,902.01	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,397,540.95	253,646.36	吴作人国际美术基金会	2016	942
770	1,536,804.00	0.00	0.00	2,141,855.55	2,119,343.85	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	3,016,209.73	0.00	0.00	536,804.00	500,000.00	0.00	36,804.00	0.00	0.00	0.00	22,511.70	浙江毓芳慈善基金会	2016	2240
771	413,008.00	33,958.58	0.00	1,096,428.28	949,800.00	413,008.00	413,008.00	0.00	0.00	0.00	0.00	11,427,723.16	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	112,669.70	杭州市温商慈善基金会	2016	1813
772	6,065,853.47	670,623.96	7,907,288.97	16,263,430.99	15,254,342.67	6,065,853.47	190,454.00	5,875,399.47	7,907,288.97	7,907,288.97	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	45,913.00	292,551.36	天津市残疾人福利基金会	2016	1086
773	18,244,430.48	253,961.61	0.00	16,290,728.98	15,974,117.84	18,244,430.48	18,244,430.48	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	62,649.53	宁夏青少年发展基金会	2016	3356
774	2,100,410.50	81,531.30	1,773,920.00	2,267,917.50	2,186,342.80	2,100,410.50	1,700.00	2,098,710.50	301,849.00	1,773,920.00	1,472,071.00	2,000,466.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.40	0.00	河北省残疾人创业基金会	2016	2060
775	1,589,318,748.73	0.00	0.00	764,860,904.38	707,027,459.67	1,138,433,974.02	100,740,262.13	1,037,693,711.89	0.00	0.00	0.00	5,172,727,295.74	0.00	0.00	450,884,774.71	443,771,617.95	0.00	7,113,156.76	0.00	0.00	42,641,632.08	15,191,812.63	清华大学教育基金会	2016	2473
776	500,000.00	746,702.97	0.00	23,102,015.63	21,972,783.38	500,000.00	0.00	500,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	382,529.28	重庆社会救助基金会	2016	3100
777	1,656,500.00	39,186.50	0.00	1,937,158.50	1,861,972.00	1,656,500.00	0.00	1,656,500.00	0.00	0.00	0.00	2,628,297.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,000.00	河南省东方文化艺术基金会	2016	2090
778	345,900.00	8,902.00	0.00	694,782.04	656,717.55	345,900.00	33,500.00	312,400.00	0.00	0.00	0.00	3,838,740.44	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,767.00	27,395.49	云南三益文化国防基金会	2016	307
779	1,265,621.60	32,451.13	0.00	1,867,541.24	1,733,635.11	1,265,621.60	515,621.60	750,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	3,455.00	98,000.00	宁夏国龙慈善基金会	2016	1142
780	2,117,959.81	147,083.92	0.00	10,468,194.14	9,898,694.24	2,117,959.81	762,832.00	1,355,127.81	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	422,415.98	中国孔子基金会	2016	231
781	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	浙江吴越文化遗产保护与发展基金会	2016	5164
782	0.00	4,035.00	0.00	189,035.00	185,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,253,901.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	天津市自然科学团体活动基金会	2016	1099
783	0.00	47,456.64	1,536,438.60	1,655,495.24	1,536,438.60	0.00	0.00	0.00	1,536,438.60	1,536,438.60	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	71,600.00	哈尔滨市南岗区残疾人福利基金会	2016	956
784	6,047,450.00	30,695.12	0.00	6,111,256.12	6,080,464.00	6,047,450.00	5,302,650.00	744,800.00	0.00	0.00	0.00	4,258,905.48	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	97.00	0.00	重庆市渝高中学校教育发展基金会	2016	4359
785	2,000,000.00	4,013.57	0.00	1,919,585.57	1,915,572.00	2,000,000.00	0.00	2,000,000.00	0.00	0.00	0.00	1,975,046.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	内蒙古民族青年文化艺术基金会	2016	431
786	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	广西可高基金会	2016	1620
787	103,211,803.23	128,625.25	910,000.00	58,884,921.87	57,610,040.82	94,407,755.77	27,343,269.02	67,064,486.75	910,000.00	910,000.00	0.00	2	Match failed	Match failed	8,804,047.46	8,736,693.50	0.00	67,353.96	0.00	0.00	484,592.57	661,663.23	西安交通大学教育基金会	2016	2938
788	0.00	2,000.00	25,000.00	218,797.25	137,250.00	0.00	0.00	0.00	0.00	25,000.00	25,000.00	2,199,478.76	null	null	0.00	0.00	0.00	0.00	0.00	0.00	51,047.25	28,500.00	宁夏回族自治区同心县同德公益慈善基金会	2016	937
789	1,729,675.40	10,613.16	0.00	2,085,838.73	1,951,038.89	1,729,675.40	354,442.00	1,375,233.40	0.00	0.00	0.00	3,057,496.80	null	null	0.00	0.00	0.00	0.00	0.00	0.00	736.68	123,450.00	云南振英润云公益基金会	2016	325
790	172,066,886.22	647,346.60	0.00	176,797,722.98	173,754,359.79	170,046,476.68	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	2,020,409.54	0.00	0.00	0.00	0.00	0.00	168,720.00	2,227,296.59	贵州省青少年发展基金会	2016	2983
791	1,638,890.00	5,000.00	0.00	380,829.85	357,751.80	1,638,890.00	0.00	1,638,890.00	0.00	0.00	0.00	3,570,701.57	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	18,078.05	0.00	云南省俊发教育扶贫基金会	2016	331
792	0.00	6,800.00	0.00	1,907,800.00	1,901,000.00	0.00	0.00	0.00	0.00	0.00	0.00	26,988,803.83	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	陕西省天骄煤矿子弟助学基金会	2016	3188
793	90,135.60	5,059.00	0.00	95,194.60	90,135.60	90,135.60	90,135.60	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	山西省临猗县教育基金会	2016	3947
794	841,519.47	1,000.00	0.00	379,124.35	381,823.95	841,519.47	0.00	0.00	0.00	0.00	0.00	2,147,378.61	null	null	0.00	0.00	0.00	0.00	0.00	0.00	-3,699.60	0.00	浙江省烛光慈善基金会	2016	3635
795	1,505.00	27,851.16	0.00	1,079,975.67	800,000.00	1,505.00	1,505.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	252,124.51	云南滇池保护治理基金会	2016	330
796	5,000,000.00	84,888.80	147,004.92	5,930,532.70	5,259,936.76	5,000,000.00	0.00	5,000,000.00	147,004.92	147,004.92	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	585,707.14	中国民航科普基金会	2016	245
797	6,758,821.40	160,202.93	0.00	7,393,511.30	6,692,257.94	5,785,938.08	0.00	5,785,938.08	0.00	0.00	0.00	886,761.10	Match failed	Match failed	972,883.32	972,883.32	0.00	0.00	0.00	0.00	218,854.99	322,195.44	云南华商公益基金会	2016	311
798	14,000,000.00	16,483.00	0.00	297,713.12	248,270.12	14,000,000.00	0.00	14,000,000.00	0.00	0.00	0.00	2,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	9,120.00	23,840.00	重庆市渝北群团公益基金会	2016	5108
799	9,691,084.47	0.00	0.00	16,359,120.47	15,069,935.54	9,691,084.47	575,366.87	9,115,717.60	0.00	0.00	0.00	112,328,061.26	null	null	0.00	0.00	0.00	0.00	0.00	0.00	74,267.76	1,214,917.17	宁波鄞州银行公益基金会	2016	1187
800	0.00	4,446.00	0.00	119,731.00	60,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	325.00	54,960.00	贵州省遵义市见义勇为基金会	2016	2981
801	1,000,000.00	4,012.00	0.00	1,282,782.00	1,278,770.00	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	杭州市送温暖工程基金会	2016	1822
802	510,000.00	20,504.99	0.00	375,883.23	352,057.00	510,000.00	0.00	510,000.00	0.00	0.00	0.00	1,999,961.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,321.24	0.00	天津市新华中学教育发展基金会	2016	4390
803	79,500.00	0.00	0.00	515,000.00	515,000.00	79,500.00	3,000.00	76,500.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	贵州省贵阳市见义勇为基金会	2016	2979
804	2,056,850.00	127,118.31	0.00	5,458,273.28	5,145,914.97	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	50,000.00	135,240.00	陕西省公安民警英烈基金会	2016	3182
805	0.00	2,200.00	200,000.00	162,201.53	160,000.00	0.00	0.00	0.00	200,000.00	200,000.00	0.00	2,000,001.76	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	河南省浙鑫助残救孤基金会	2016	2134
806	578,839.14	41,865.62	0.00	1,274,167.81	1,274,144.00	578,839.14	578,839.14	0.00	0.00	0.00	0.00	3,352,612.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-63,317.69	21,475.88	河北省新联合公益基金会	2016	2059
807	13,748,000.00	0.00	0.00	8,560,681.94	8,352,648.25	13,748,000.00	20,000.00	13,728,000.00	0.00	0.00	0.00	2,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	208,033.69	中国华夏文化遗产基金会	2016	218
808	396,449.57	33,160.00	1,000,644.00	1,466,189.53	1,433,029.53	396,449.57	181,449.57	215,000.00	1,000,644.00	1,000,644.00	0.00	2,657,480.05	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	青海心行慈善基金会	2016	4486
809	2,386,100.00	0.00	0.00	59,624,432.22	59,623,412.22	2,386,100.00	510,000.00	1,876,100.00	0.00	0.00	0.00	2,767,629,785.92	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,020.00	0.00	陕西省神木县民生慈善基金会	2016	3205
810	1,999,254.48	59,184.00	0.00	2,131,200.80	2,071,013.80	1,999,254.48	669,713.18	1,329,541.30	0.00	0.00	0.00	100,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	1,003.00	0.00	黑龙江省哈尔滨妇女儿童基金会	2016	4276
811	0.00	50,067.19	0.00	986,769.39	808,100.00	0.00	0.00	0.00	0.00	0.00	0.00	2,543,820.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	80,602.20	48,000.00	浙江国际茶人之家基金会	2016	2268
812	1,018,000.00	362,225.24	0.00	9,145,981.48	8,443,800.00	1,018,000.00	1,018,000.00	0.00	0.00	0.00	0.00	122,805,371.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18,905.00	321,051.24	福建省龙岩市李新炎慈善基金会	2016	2824
813	0.00	3,270.00	300,000.00	777,600.00	774,330.00	0.00	0.00	0.00	0.00	300,000.00	300,000.00	2,506,763.85	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	呼和浩特市赛罕区新希望教育发展基金会	2016	948
814	312,895.43	7,517.18	0.00	147,517.18	140,000.00	312,895.43	192,895.43	120,000.00	0.00	0.00	0.00	2,266,433.59	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	西安欧亚学院教育发展基金会	2016	3791
815	1,200,000.00	1,597.00	0.00	742,607.00	741,010.00	1,200,000.00	0.00	1,200,000.00	0.00	0.00	0.00	542,419.33	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	宁夏正丰慈善基金会	2016	1145
816	0.00	7,225.00	0.00	8,339.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,206,236.36	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,114.07	0.00	陕西省鸿云文化创业基金会	2016	3218
817	203,881.70	3,922.80	0.00	208,486.80	203,240.00	203,881.70	203,881.70	0.00	0.00	0.00	0.00	2,000,603.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,324.00	0.00	云南养瑞尚善公益基金会	2016	4804
818	2,241,964.30	128,735.91	0.00	5,224,617.92	4,726,332.90	2,241,964.30	50,000.00	2,191,964.30	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	369,549.11	陕西省老龄事业发展基金会	2016	3207
819	360,673.58	242,467.56	0.00	977,535.76	253,772.60	360,673.58	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	481,295.60	甘肃省扶贫基金会	2016	2701
820	7,899,500.00	19,610.80	0.00	1,853,221.50	1,813,610.70	7,899,500.00	6,579,500.00	1,320,000.00	0.00	0.00	0.00	15,120,934.28	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20,000.00	天津市翔宇教育基金会	2016	1096
821	22,720,724.50	31,813.23	0.00	6,846,862.45	6,457,988.20	22,720,724.50	91,159.00	22,629,565.50	0.00	0.00	0.00	1,060,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	204,140.62	152,920.40	广西妇女儿童发展基金会	2016	1627
822	23,000,000.00	0.00	0.00	0.00	0.00	23,000,000.00	0.00	23,000,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	黑龙江省佳木斯市海王卫生事业发展基金会	2016	4870
823	53,151,631.41	0.00	228,988.00	64,939,597.44	61,177,395.04	50,170,156.41	368,708.71	49,801,447.70	228,988.00	228,988.00	0.00	2	Match failed	Match failed	2,981,475.00	2,981,475.00	0.00	0.00	0.00	0.00	494,562.90	3,267,639.50	中国绿色碳汇基金会	2016	267
824	0.00	4,942.41	5,631.87	169,732.66	163,322.00	0.00	0.00	0.00	5,631.87	5,631.87	0.00	2,041,521.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5,531.75	7,000.00	河北同商公益基金会	2016	3978
825	26,959.52	5,868.00	0.00	153,906.48	145,825.25	26,959.52	26,959.52	0.00	0.00	0.00	0.00	1,098,035.76	null	null	0.00	0.00	0.00	0.00	0.00	0.00	413.23	1,800.00	浙江泰隆慈善基金会	2016	2243
826	1,638,383.02	249,886.94	1,229,240.00	1,312,961.81	1,030,561.02	1,638,383.02	848,383.02	790,000.00	1,229,240.00	1,229,240.00	0.00	2,018,722.22	null	null	0.00	0.00	0.00	0.00	0.00	0.00	5,069.03	27,444.82	浙江仁泽公益基金会	2016	4348
827	5,100,000.00	105,150.00	0.00	5,584,329.84	5,292,154.40	5,100,000.00	0.00	5,100,000.00	0.00	0.00	0.00	20,068,501.59	null	null	0.00	0.00	0.00	0.00	0.00	0.00	19,369.84	167,655.60	光华工程科技奖励基金会	2016	4446
828	1,500,000.00	244,995.00	0.00	8,317,440.50	7,991,445.50	1,500,000.00	1,020,000.00	480,000.00	0.00	0.00	0.00	99,810,804.67	null	null	0.00	0.00	0.00	0.00	0.00	0.00	57,000.00	24,000.00	浙江富中教育集团教育发展基金会	2016	2226
829	1,340,000.00	52,843.00	0.00	1,395,601.10	1,254,000.00	1,340,000.00	0.00	1,340,000.00	0.00	0.00	0.00	1,946,427.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	501.15	88,256.95	浙江省华都孝老慈善基金会	2016	4938
830	20,005,465.00	6,569.10	0.00	22,247,428.83	22,003,993.00	20,005,465.00	5,465.00	20,000,000.00	0.00	0.00	0.00	2,134,015.09	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	95,568.85	141,297.88	河南省善福缘老龄基金会	2016	2111
831	199,836.00	6,290.90	0.00	370,792.18	357,200.00	199,836.00	182,000.00	17,836.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	690.00	6,611.28	鲁山县人民教育基金会	2016	3297
832	3,600.00	2,300.00	0.00	38,300.00	36,000.00	3,600.00	3,600.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	贵州省禁毒基金会	2016	2975
833	1,545,808.00	55,544.11	0.00	1,347,868.95	1,220,759.04	1,545,808.00	35,808.00	1,510,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	71,565.80	浙江省见义勇为基金会	2016	2306
834	186,800.00	24,364.26	0.00	288,472.19	286,708.93	186,800.00	6,800.00	180,000.00	0.00	0.00	0.00	7,216,660.48	null	null	0.00	0.00	0.00	0.00	0.00	0.00	-22,601.00	0.00	西安翻译学院丁祖诒教育基金会	2016	4384
835	644,359.30	16,212.85	0.00	484,616.75	468,403.90	644,359.30	640,000.00	4,359.30	0.00	0.00	0.00	7,203,267.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	西安高新第一小学教育基金会	2016	4615
836	962,207.53	0.00	0.00	2,119,573.70	1,924,955.53	962,207.53	50,200.00	912,007.53	0.00	0.00	0.00	60,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	93,932.16	100,686.01	天台县教育基金会	2016	1055
837	10,725,370.00	0.00	0.00	3,683,503.32	3,669,530.00	10,725,370.00	10,725,370.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,973.32	宁夏回族自治区妇女儿童发展基金会	2016	3364
838	0.00	290.00	0.00	18,290.00	18,000.00	0.00	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	杭州市拱墅区人民教育基金会	2016	1809
839	0.00	2,490.00	0.00	144,518.71	145,000.00	0.00	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	-2,971.29	0.00	黑龙江省七台河市公安民警救助基金会	2016	4526
840	0.00	0.00	200,000.00	187,000.00	170,000.00	0.00	0.00	0.00	0.00	200,000.00	0.00	2,010,000.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17,000.00	河北省悦盛公益慈善基金会	2016	3802
841	202,900.00	68,999.14	0.00	1,747,477.64	1,606,208.50	202,900.00	0.00	202,900.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	72,270.00	舟山市农业技术推广基金会	2016	2872
